organisation,mobile,route,community,stop,address,postcode,geox,geoy,day,arrival,departure,frequency,start,end,timetable
Warwickshire,Kenilworth,D,Warwick,Westbury Court,"Westbury Court, Warwick",,-1.575624,52.285032,Thursday,14:10,14:35,FREQ=WEEKLY;INTERVAL=3,2019-07-25,2019-12-19,https://apps.warwickshire.gov.uk/MobileLibraries/locations/189
Warwickshire,Kenilworth,D,Warwick,Yeomanry Court,"Yeomanry Court, Warwick",,-1.582832,52.283988,Thursday,11:30,12:00,FREQ=WEEKLY;INTERVAL=3,2019-07-25,2019-12-19,https://apps.warwickshire.gov.uk/MobileLibraries/locations/174
Warwickshire,Kenilworth,O,Warwick Gates,Cressida Close,"Cressida Close, Warwick Gates",,-1.538873,52.268875,Thursday,10:50,11:20,FREQ=WEEKLY;INTERVAL=3,2019-07-18,2019-12-12,https://apps.warwickshire.gov.uk/MobileLibraries/locations/336
Warwickshire,Bedworth,J,Weddington,Church Lane,"Church Lane, Weddington",,-1.468771,52.533208,Thursday,11:30,11:50,FREQ=WEEKLY;INTERVAL=3,2019-08-01,2019-12-05,https://apps.warwickshire.gov.uk/MobileLibraries/locations/323
Warwickshire,Bedworth,P,Weddington,The Chines,"The Chines, Weddington",,-1.45995,52.53393,Friday,15:10,15:30,FREQ=WEEKLY;INTERVAL=3,2019-07-19,2019-12-13,https://apps.warwickshire.gov.uk/MobileLibraries/locations/184
Warwickshire,Alcester,G,Welford,The Church,"The Church, Welford",,-1.790276,52.161829,Tuesday,14:00,14:20,FREQ=WEEKLY;INTERVAL=3,2019-07-30,2019-12-03,https://apps.warwickshire.gov.uk/MobileLibraries/locations/55
Warwickshire,Alcester,G,Welford,The Maypole,"The Maypole, Welford",,-1.782754,52.164579,Tuesday,14:50,15:10,FREQ=WEEKLY;INTERVAL=3,2019-07-30,2019-12-03,https://apps.warwickshire.gov.uk/MobileLibraries/locations/5
Warwickshire,Alcester,G,Welford on Avon,Church Rooms,"Church Rooms, Welford on Avon",,-1.788749,52.168716,Tuesday,14:25,14:45,FREQ=WEEKLY;INTERVAL=3,2019-07-30,2019-12-03,https://apps.warwickshire.gov.uk/MobileLibraries/locations/303
Warwickshire,Kenilworth,E,Wellesbourne,Ettington Lodge,"Ettington Lodge, Wellesbourne",,-1.596028,52.189057,Friday,11:50,12:20,FREQ=WEEKLY;INTERVAL=3,2019-07-26,2019-12-20,https://apps.warwickshire.gov.uk/MobileLibraries/locations/348
Warwickshire,Kenilworth,E,Wellesbourne,Farrington Court,"Farrington Court, Wellesbourne",,-1.599538,52.188442,Friday,13:20,13:50,FREQ=WEEKLY;INTERVAL=3,2019-07-26,2019-12-20,https://apps.warwickshire.gov.uk/MobileLibraries/locations/166
Warwickshire,Kenilworth,E,Wellesbourne,HRI Nursery,"HRI Nursery, Wellesbourne",,-1.603597,52.210743,Friday,10:10,10:40,FREQ=WEEKLY;INTERVAL=3,2019-07-26,2019-12-20,https://apps.warwickshire.gov.uk/MobileLibraries/locations/272
Warwickshire,Kenilworth,E,Wellesbourne,Lawrence Mackie,"Lawrence Mackie, Wellesbourne",,-1.590687,52.201376,Friday,11:20,11:40,FREQ=WEEKLY;INTERVAL=3,2019-07-26,2019-12-20,https://apps.warwickshire.gov.uk/MobileLibraries/locations/171
Warwickshire,Kenilworth,E,Wellesbourne,Salmon Court,"Salmon Court, Wellesbourne",,-1.599435,52.194809,Friday,10:50,11:10,FREQ=WEEKLY;INTERVAL=3,2019-07-26,2019-12-20,https://apps.warwickshire.gov.uk/MobileLibraries/locations/273
Warwickshire,Bedworth,J,Weston in Arden,Claremont Close,"Claremont Close, Weston in Arden",,-1.429053,52.484887,Thursday,14:25,14:45,FREQ=WEEKLY;INTERVAL=3,2019-08-01,2019-12-05,https://apps.warwickshire.gov.uk/MobileLibraries/locations/326
Warwickshire,Bedworth,J,Weston in Arden,The Birches,"The Birches, Weston in Arden",,-1.430483,52.486983,Thursday,13:55,14:15,FREQ=WEEKLY;INTERVAL=3,2019-08-01,2019-12-05,https://apps.warwickshire.gov.uk/MobileLibraries/locations/325
Warwickshire,Kenilworth,P,Weston under Wetherley,St Michael's Close,"St Michael's Close, Weston under Wetherley",,-1.469424,52.321158,Friday,09:45,10:00,FREQ=WEEKLY;INTERVAL=3,2019-07-19,2019-12-13,https://apps.warwickshire.gov.uk/MobileLibraries/locations/37
Warwickshire,Alcester,N,Whatcote,Royal Oak,"Royal Oak, Whatcote",,-1.563139,52.099379,Wednesday,11:40,12:00,FREQ=WEEKLY;INTERVAL=3,2019-08-07,2019-12-11,https://apps.warwickshire.gov.uk/MobileLibraries/locations/94
Warwickshire,Bedworth,C,Whitacre Heath,Church Hall,"Church Hall, Whitacre Heath",,-1.678191,52.530399,Wednesday,11:25,11:40,FREQ=WEEKLY;INTERVAL=3,2019-07-24,2019-12-18,https://apps.warwickshire.gov.uk/MobileLibraries/locations/129
